image_name,class_name,class_no,0_x,0_y,0_score,1_x,1_y,1_score,2_x,2_y,2_score,3_x,3_y,3_score,4_x,4_y,4_score,5_x,5_y,5_score,6_x,6_y,6_score,7_x,7_y,7_score,8_x,8_y,8_score,9_x,9_y,9_score,10_x,10_y,10_score,11_x,11_y,11_score,12_x,12_y,12_score,13_x,13_y,13_score,14_x,14_y,14_score,15_x,15_y,15_score,16_x,16_y,16_score
girl1_dog027.jpg,dog,2,143.07181,121.3295,0.36457127,152.03691,120.83868,0.5139315,138.94847,121.52413,0.40579903,163.69534,103.08904,0.52609,125.795654,103.030945,0.5349113,174.27895,86.75651,0.88858503,104.85084,87.11098,0.6239496,189.20009,146.8504,0.79806256,85.38811,145.57512,0.7530295,202.4274,202.66354,0.5537213,74.35174,203.34943,0.66044104,146.91278,45.650223,0.7136481,112.459496,47.520676,0.6663108,142.87816,116.71282,0.13924108,109.05258,132.77734,0.28307873,130.1421,161.41846,0.6786226,108.074455,160.55774,0.33174685
girl1_dog030_flipped.jpg,dog,2,153.33652,133.35957,0.45661998,161.04927,132.87846,0.5608715,149.64214,133.48468,0.53499687,173.87616,113.469826,0.5669022,139.26517,114.855125,0.55529636,193.32744,104.799805,0.8351084,127.75619,103.63165,0.60964465,207.47502,160.25165,0.8268019,116.151344,157.78586,0.8302182,206.19612,207.54663,0.4424066,114.00572,208.72002,0.7939872,185.58595,51.443554,0.84678066,147.56311,49.46387,0.81082845,188.76985,119.70215,0.46437034,144.34518,128.77893,0.45171386,183.05878,177.42377,0.66737115,159.90941,178.88583,0.77691483
girl1_dog031_flipped.jpg,dog,2,154.25833,137.08711,0.4056077,161.58815,137.79944,0.47291774,150.27917,138.37813,0.4967208,173.26125,120.88404,0.57698745,140.16695,120.51653,0.38301995,192.1365,108.466934,0.8314496,128.40903,110.4692,0.77842027,204.41293,162.95728,0.7627234,115.70436,161.824,0.7713467,201.60654,211.22548,0.5985473,118.14729,212.72417,0.78334796,182.114,51.85833,0.68412745,145.65944,50.62941,0.59625566,183.6959,123.47182,0.5780889,141.96738,131.48666,0.40769032,180.6063,176.52928,0.60597944,158.2949,180.7689,0.8129094
girl1_dog035.jpg,dog,2,146.06528,108.216995,0.19703057,150.3912,108.49419,0.28749442,140.72711,107.849785,0.18763974,166.50485,106.814926,0.299056,127.68868,106.62906,0.1626019,171.4222,106.864265,0.32683712,123.93894,95.03328,0.14349921,171.7135,106.44838,0.27278608,116.980225,98.34034,0.24847247,170.42372,106.584465,0.22182244,116.64561,101.53694,0.20060359,164.52559,65.83694,0.2264181,129.80426,67.294334,0.18891494,166.63431,96.32872,0.1558082,125.210754,100.84261,0.17472482,166.50526,97.17261,0.18199351,131.6626,100.45914,0.10557538
girl1_dog054.jpg,dog,2,167.63336,162.07516,0.34331164,173.06221,165.58818,0.47293976,162.42795,165.76135,0.5101472,183.29915,150.4037,0.5850761,153.85966,151.311,0.4471357,195.93176,127.73122,0.7340356,144.8946,127.789406,0.719329,212.93542,176.43016,0.83882225,122.17864,175.47205,0.8196733,193.45657,211.23903,0.8012938,120.69146,214.57019,0.85531443,199.5612,54.88651,0.86613125,161.0395,54.952847,0.60965866,198.67027,120.646675,0.57427084,166.03369,116.55528,0.5816723,204.6195,169.72455,0.115672916,174.36746,167.52731,0.10302945
girl1_dog056.jpg,dog,2,168.31075,160.77428,0.39091632,173.7522,165.10306,0.5030524,163.2141,165.23827,0.5605148,183.81647,150.1916,0.6011138,154.22533,150.03525,0.47874254,199.54623,127.53364,0.7983982,146.03001,126.75789,0.701651,214.14256,175.80243,0.8303748,123.46856,174.8068,0.8223399,194.22307,211.3262,0.7394657,121.569244,215.20782,0.788229,204.73003,53.92034,0.8711622,165.58751,53.682846,0.8215229,202.0257,119.35454,0.59293604,169.43817,115.32705,0.5499826,208.01347,169.92458,0.121344976,179.06161,193.21025,0.43124673
girl1_dog057.jpg,dog,2,169.18704,159.05653,0.38047308,174.86111,164.0749,0.48413977,164.2297,164.44336,0.47679424,183.58684,149.26726,0.5449041,156.43703,149.98636,0.50141156,200.60823,127.609924,0.80094385,146.89148,126.86035,0.6275483,215.0714,175.07834,0.7483404,123.70013,174.10219,0.8396116,195.015,210.53203,0.5871005,120.868286,215.07347,0.7422543,207.48088,52.51283,0.858819,167.26218,51.95511,0.77182674,203.00275,124.60221,0.58145726,171.79048,117.48696,0.5851357,211.26605,173.07553,0.110956475,180.9373,193.45642,0.51405424
girl1_dog058.jpg,dog,2,170.557,158.27362,0.37465888,175.9092,163.25745,0.41245487,165.51364,163.04391,0.39506498,185.23836,147.4022,0.6019678,156.78886,148.63329,0.52925485,202.09404,127.0848,0.74753773,147.87154,126.162025,0.5287836,215.87645,175.05612,0.65710616,125.17693,172.5314,0.67691463,196.16418,210.63739,0.5457138,121.45953,214.70732,0.7619519,209.29578,52.971554,0.8942553,170.20384,53.407894,0.6753643,205.7836,124.75477,0.6259783,173.57048,117.64237,0.5803318,212.49063,173.5982,0.15606117,183.23293,192.90779,0.5472646
girl1_dog059.jpg,dog,2,172.20102,157.35632,0.41967633,177.69418,163.186,0.36909696,166.56696,163.19763,0.45755002,185.41628,148.12927,0.6261067,158.48828,149.57971,0.4189894,201.833,125.49368,0.681903,148.71179,126.72803,0.7452214,216.88127,174.77939,0.55447406,126.110405,173.0489,0.76753217,195.32013,211.59087,0.59590876,122.4956,214.07233,0.7544457,211.07933,52.038734,0.8472073,173.8345,52.181812,0.660047,206.66867,125.62579,0.5208063,175.56093,118.60876,0.49638548,213.37274,174.67686,0.22508247,184.74539,183.934,0.3725829
girl1_dog061.jpg,dog,2,171.34013,159.33145,0.42280552,175.64412,163.75589,0.47088817,165.71564,163.44658,0.44363746,185.56262,147.50827,0.63122404,157.55185,149.7306,0.4857985,204.6222,125.559906,0.726684,148.934,126.29028,0.74102587,217.1475,174.20978,0.7515803,127.194695,172.62663,0.88057965,195.04156,212.13026,0.7164149,122.077934,213.76234,0.70088327,213.50206,52.66368,0.86747944,177.09677,51.028732,0.7721862,211.25026,127.355515,0.50728583,192.08803,123.343,0.5260457,214.5937,178.25552,0.32269388,187.89177,184.57602,0.41345966
girl1_dog066.jpg,dog,2,174.2902,158.50449,0.426231,178.65218,161.25348,0.5876385,168.063,161.92354,0.55885214,186.29433,144.1922,0.56231236,159.12067,146.22104,0.53076947,205.2056,122.53021,0.6031238,150.26022,123.008125,0.7004963,221.55301,172.6893,0.5520723,131.65352,168.9004,0.8174745,194.56192,212.27988,0.7535875,123.29221,211.2575,0.892982,219.94011,53.60839,0.7384423,184.50102,51.45939,0.6003727,221.35939,127.969955,0.82174546,201.75508,120.65566,0.5127408,225.40442,177.52585,0.5650589,205.50604,176.63574,0.34777227
girl1_dog069.jpg,dog,2,174.55478,156.8788,0.4075601,178.45567,159.53514,0.52569276,167.95383,159.66548,0.5953702,187.07889,143.09344,0.55910254,160.07593,144.62932,0.5664565,206.03957,122.01361,0.6553297,152.24176,121.329155,0.7994273,221.88379,171.97997,0.68153524,132.22438,167.01483,0.73154104,193.91663,211.73851,0.8587156,123.39945,211.08391,0.8793719,225.57724,49.732796,0.8192333,189.16878,49.394398,0.6824988,227.66573,128.55586,0.85911685,203.69446,121.9112,0.50385356,234.31464,182.9661,0.70768774,218.3699,174.35632,0.40394214
girl1_dog071.jpg,dog,2,174.16786,156.30945,0.3965071,178.46964,159.638,0.52161086,167.08188,159.2492,0.552249,188.13725,142.93828,0.6061547,158.7927,144.62682,0.4968504,207.07378,119.41915,0.6849661,153.0253,118.71584,0.7281977,222.44917,171.4581,0.7087921,132.76236,166.54265,0.7648663,192.69621,212.09006,0.77257603,123.174255,210.47772,0.83234894,228.88144,50.950584,0.7732823,191.94344,50.594208,0.6772418,229.7578,129.78346,0.77007824,203.6802,118.22061,0.55207396,237.43628,178.54233,0.65397894,218.75974,171.54115,0.44403192
girl1_dog074.jpg,dog,2,175.55583,154.13213,0.36835238,181.13771,157.47052,0.42983887,168.57242,157.44426,0.53481126,190.88004,141.66916,0.61531883,160.06374,143.01881,0.55743694,209.59174,119.21616,0.7452178,153.75887,119.02303,0.67303455,220.23378,169.82095,0.54136753,134.2332,165.74153,0.84938276,190.58878,212.1721,0.70823044,123.740005,210.09814,0.8179208,232.83066,48.16948,0.8117167,194.80244,47.21643,0.56669426,235.04353,126.89522,0.8967699,184.49945,108.6343,0.48291317,244.35027,179.01535,0.67148495,192.26491,152.04544,0.124340534
girl1_dog082.jpg,dog,2,177.84044,152.01216,0.3612836,181.60912,156.96877,0.47104686,168.84282,155.27112,0.601058,191.35823,140.30797,0.5725382,162.17393,140.58249,0.40781295,209.87051,114.06451,0.68993676,156.41559,115.86689,0.7798301,220.58464,169.22464,0.4446358,135.8285,163.45657,0.7155987,185.17064,212.11218,0.8842618,121.64399,208.36806,0.7948051,242.33052,39.97072,0.9074764,202.19731,39.45113,0.8329645,245.34177,123.89954,0.8743516,208.55777,110.539825,0.58711326,258.11386,175.54837,0.78402853,220.23676,169.13983,0.5224432
girl1_dog084.jpg,dog,2,179.23064,151.47113,0.34257534,181.89958,156.87062,0.48402506,170.92137,155.06143,0.48447976,190.78662,141.27916,0.5694485,161.197,141.5107,0.60768306,210.84004,113.42485,0.66786,157.11604,114.379,0.7728578,218.73672,168.45665,0.6350367,136.71407,162.78857,0.7882422,184.48273,211.2925,0.79702866,121.78057,207.70232,0.6905094,243.68968,39.490913,0.8590101,204.80504,38.29931,0.75149304,248.85109,121.2209,0.8882975,210.7096,111.452095,0.5436872,261.89417,174.55661,0.73094356,222.80998,167.48099,0.42487577
girl1_dog085.jpg,dog,2,179.89427,152.50612,0.27439016,182.10414,156.34067,0.5040976,171.138,154.9535,0.47236305,190.28603,140.96844,0.5508152,161.19374,141.27345,0.5732198,209.90419,112.65087,0.62425303,157.53787,114.04773,0.74401593,218.2168,168.45978,0.69217324,136.84773,162.491,0.7852476,183.62648,211.52065,0.75760806,120.65137,207.50812,0.8086785,244.52542,40.16312,0.8314829,205.58498,38.698006,0.78129756,249.65959,121.642166,0.8716019,210.70624,108.23818,0.5692438,263.94464,175.76286,0.7906664,222.2528,167.75342,0.3472344
girl1_dog086.jpg,dog,2,179.32298,151.4205,0.33550268,181.83182,156.52286,0.46275997,170.70549,154.54175,0.44700077,190.55974,141.306,0.551867,160.89252,141.05347,0.58444357,210.85979,113.424416,0.6549051,157.64464,112.95052,0.5741646,217.83704,168.58614,0.7383919,137.21167,161.9784,0.82312864,183.81335,211.41881,0.717957,120.48541,207.16896,0.8111702,246.50377,39.08569,0.8634211,207.1709,38.498882,0.81171745,250.69576,120.79945,0.72832024,212.3327,112.6098,0.49173814,265.82895,174.7897,0.84325016,238.9806,171.51811,0.5828055
