image_name,class_name,class_no,0_x,0_y,0_score,1_x,1_y,1_score,2_x,2_y,2_score,3_x,3_y,3_score,4_x,4_y,4_score,5_x,5_y,5_score,6_x,6_y,6_score,7_x,7_y,7_score,8_x,8_y,8_score,9_x,9_y,9_score,10_x,10_y,10_score,11_x,11_y,11_score,12_x,12_y,12_score,13_x,13_y,13_score,14_x,14_y,14_score,15_x,15_y,15_score,16_x,16_y,16_score
1628238401_Taller_big_5_flipped.jpg,shoudler_stand,4,435.7764,404.3746,0.3701682,426.38055,399.3815,0.37618932,428.20032,413.46127,0.33426228,420.28073,406.14426,0.35579714,421.17795,430.09988,0.3732685,445.94025,401.42847,0.4798703,474.94217,418.25635,0.2941637,445.11154,405.7777,0.24404097,461.01443,425.69943,0.25111634,419.276,422.90396,0.15654255,430.4386,422.13943,0.28251338,507.04803,261.04468,0.51745534,516.1929,263.3506,0.5632075,492.28592,108.90971,0.56859934,493.60867,109.5195,0.594078,478.62003,0.9247474,0.45191056,476.33676,1.351047,0.41985935
How-to-Do-Sarvangasana-Shoulder-Stand-Pose-Benefits-of-Sarvangasana-Reduce-Hairfall-Thyroid-Headache-Relief.jpg,shoudler_stand,4,664.99023,418.2448,0.62348604,677.5708,423.5793,0.75284135,676.5478,422.03275,0.73115367,679.858,455.2165,0.7315144,681.0237,451.53247,0.6263956,630.9064,466.38055,0.8252687,626.0826,455.813,0.65133566,549.1017,478.76663,0.85713047,536.3229,457.65884,0.43989912,568.27704,413.97162,0.6084322,567.42474,412.56418,0.3720839,588.422,338.3672,0.7942955,584.9659,339.66,0.775599,607.5429,198.28581,0.67257917,604.9544,197.3528,0.6180652,602.1559,100.82016,0.17080784,602.9189,99.44817,0.15876046
HowToDoShoulderStandPose_flipped.jpg,shoudler_stand,4,546.7676,453.40448,0.34983537,533.5983,454.14267,0.5324042,533.9465,456.5113,0.39873832,533.0692,472.39838,0.6819498,531.99164,473.01437,0.46919298,585.33496,471.7002,0.49025807,586.8419,479.2023,0.2780379,681.81116,497.32806,0.70691556,679.8449,499.11218,0.5994884,584.69666,481.48923,0.20010331,581.96893,481.93607,0.3077717,621.91473,366.97342,0.39511096,620.51733,366.15427,0.41218594,632.2955,211.24594,0.77592576,629.9722,210.29211,0.7982947,637.164,100.322044,0.5104468,636.6907,100.65811,0.5043291
Sarvangasana Yoga - Shoulder Stand Yoga_flipped.jpg,shoudler_stand,4,388.0455,271.27512,0.33798984,392.20737,273.41895,0.41753528,396.7059,269.5245,0.2383386,391.54007,279.80664,0.40108445,395.95303,277.32523,0.38068706,361.9164,270.00577,0.37968868,376.55847,270.89075,0.25466853,314.67902,292.0331,0.40231156,345.54074,232.67107,0.21474172,311.13538,297.49918,0.23932567,341.62677,243.87132,0.1252955,315.44012,258.62845,0.17562242,330.64557,243.05284,0.16514362,338.15604,217.52032,0.15135962,344.8458,218.40741,0.14289719,343.70502,105.12089,0.21391986,342.7767,102.88638,0.22289416
Sarvangasana.jpg,shoudler_stand,4,370.25858,251.83496,0.3732946,377.62,256.46896,0.49272564,377.49942,255.12297,0.4322351,375.5828,280.6056,0.3967338,377.31967,277.97562,0.40321028,340.72842,280.45776,0.53950775,344.44644,279.76266,0.43955895,310.46722,277.33868,0.16813366,306.88202,274.59094,0.19541976,287.3308,277.34256,0.27377114,292.69168,272.63235,0.21656942,308.43036,206.41953,0.32227993,311.34958,207.57869,0.26059386,322.18567,131.85414,0.33620557,320.46585,132.58865,0.29894185,325.55484,40.542065,0.25294396,322.141,46.296635,0.25223827
Sarvangasana_flipped.jpg,shoudler_stand,4,230.40488,261.4314,0.7547726,223.43327,264.97778,0.6319834,224.3746,265.55487,0.7218592,224.17967,281.24802,0.749722,226.08282,283.8127,0.8616573,249.42255,278.12973,0.81370705,266.32025,286.05344,0.7510794,277.97223,276.0397,0.2631257,319.76285,289.9147,0.8583897,290.49338,250.11739,0.40023318,304.3182,258.71002,0.31476623,283.817,201.57268,0.60150146,288.09213,202.97089,0.6648292,275.58197,135.97902,0.34357417,274.2343,139.7398,0.4035009,287.911,243.87227,0.13708349,282.62653,83.31945,0.2919769
Shoulder-Stand-Pose_flipped.jpg,shoudler_stand,4,277.44543,497.54,0.619685,291.98154,512.09644,0.7675543,290.43375,494.84412,0.5847494,293.39694,543.5195,0.7735094,290.0835,502.0919,0.7619282,232.17584,544.93567,0.6517472,230.90253,512.53644,0.7355217,130.80095,537.6475,0.61954135,159.17477,518.21533,0.27565798,152.58354,474.08307,0.30671445,158.03693,469.26465,0.25078675,206.82748,371.8502,0.77252114,209.76169,377.97852,0.6861106,227.56006,218.98666,0.7811317,230.61156,219.48082,0.7436213,229.92816,114.11696,0.33176982,232.13553,113.20062,0.3162111
Shoulder-Stand-Sarvangasana-291203-pixahive.jpg,shoudler_stand,4,698.0803,1652.827,0.5447167,686.0036,1692.2073,0.49848926,740.6772,1682.2163,0.57947135,665.7551,1822.0752,0.641895,796.8656,1788.1786,0.5254974,499.01514,1833.0171,0.6373785,824.08765,1802.4402,0.19335015,204.92772,1854.3392,0.8536457,699.3638,1648.4835,0.17693825,379.90582,1570.1832,0.38784403,578.2615,1523.3333,0.124555685,465.4773,1375.7544,0.46886835,651.07874,1361.7346,0.7067764,524.336,790.5406,0.72245616,647.9006,783.61414,0.8715309,514.2417,610.3131,0.23865722,635.8993,608.32196,0.13617858
Shoulder-Stand-Sarvangasana-291203-pixahive_flipped.jpg,shoudler_stand,4,668.99695,1668.9792,0.4908422,622.05396,1674.4448,0.57495,667.9183,1712.0897,0.44397014,574.9345,1757.6134,0.5342021,686.47754,1836.4906,0.6004207,584.29895,1764.8474,0.27360573,858.7472,1831.9897,0.528669,652.3203,1677.7036,0.13909052,1095.9854,1808.9446,0.37258643,708.6495,1548.7733,0.2458646,988.84033,1597.1517,0.6844278,715.5117,1346.8296,0.7615032,877.9777,1372.4736,0.71296364,697.8608,832.15784,0.6264062,821.109,830.0505,0.45227936,708.45605,820.5349,0.24018882,832.95105,830.4064,0.2770683
Shoulder-stand_pideqm_flipped.jpg,shoudler_stand,4,451.84015,299.27835,0.35422727,461.16214,299.20135,0.49639666,456.0203,297.33557,0.42881623,459.19867,317.9405,0.28891706,446.9065,313.04996,0.37376863,421.1499,319.819,0.29786536,412.93332,306.9517,0.22806485,404.2433,340.07993,0.27125648,384.25912,318.21274,0.11810311,419.50034,337.61642,0.19220886,407.70276,311.8107,0.14476682,387.67322,231.05223,0.37925106,381.3473,229.80069,0.38337263,420.40082,126.915474,0.65923417,416.77844,126.0799,0.6117073,422.93875,26.760313,0.55265105,421.33865,28.594404,0.4755575
