image_name,class_name,class_no,0_x,0_y,0_score,1_x,1_y,1_score,2_x,2_y,2_score,3_x,3_y,3_score,4_x,4_y,4_score,5_x,5_y,5_score,6_x,6_y,6_score,7_x,7_y,7_score,8_x,8_y,8_score,9_x,9_y,9_score,10_x,10_y,10_score,11_x,11_y,11_score,12_x,12_y,12_score,13_x,13_y,13_score,14_x,14_y,14_score,15_x,15_y,15_score,16_x,16_y,16_score
girl1_chair070.jpg,chair,0,157.19888,89.70367,0.41401404,159.99362,86.53335,0.52219653,153.8793,86.03695,0.53935117,159.6602,89.64391,0.36560455,144.86984,88.7464,0.3942253,157.89331,108.250404,0.492635,141.55147,108.41923,0.5960258,171.67323,72.54369,0.47538877,142.80879,75.38898,0.4116719,176.99283,45.160053,0.38502407,144.85684,42.8534,0.15330745,159.7269,172.14095,0.5723349,143.71515,173.28635,0.6583177,172.94933,220.2934,0.5909424,166.56265,222.14827,0.44923455,150.28284,261.84476,0.3113863,147.3902,264.12845,0.6168592
girl1_chair070_flipped.jpg,chair,0,138.87555,92.03653,0.49862486,143.53831,87.826164,0.60269547,139.1985,87.5254,0.61177564,153.81244,89.39389,0.6349199,146.1116,88.85859,0.5368892,158.56311,110.28157,0.6513213,139.43588,110.44668,0.68579566,158.63168,75.976944,0.5514321,130.42627,72.157974,0.687533,155.0345,50.094334,0.5725187,125.44666,52.503567,0.60070443,160.34618,171.2241,0.7880437,144.05966,171.62688,0.77887607,133.90428,222.83775,0.76382005,125.057724,220.68945,0.92472374,152.80997,263.74802,0.8128158,147.31364,258.48474,0.6184348
girl1_chair075.jpg,chair,0,164.1757,101.906006,0.43563682,165.84944,98.161644,0.64953583,160.33786,98.067215,0.4653748,164.15833,99.602936,0.2708449,150.53981,99.58462,0.6035922,160.28067,118.1036,0.5025382,144.35066,119.009705,0.66188365,175.62926,83.98646,0.54382664,148.8542,84.195076,0.30472246,182.22363,53.852306,0.574442,152.906,51.1348,0.473159,158.70169,180.36176,0.76035935,141.75323,182.42795,0.7459875,179.68802,222.49211,0.64779043,171.54015,225.14755,0.465758,156.8874,262.26056,0.38691562,152.18039,265.59372,0.627419
girl1_chair075_flipped.jpg,chair,0,135.23155,101.29633,0.4642792,139.26176,97.17179,0.55278146,134.90765,97.581314,0.4791768,150.2005,97.500626,0.6017444,141.12546,98.204025,0.5123671,157.1101,113.884056,0.6199906,138.9798,116.31685,0.70140636,152.64357,82.57324,0.72946036,127.091995,85.51041,0.5733679,149.431,68.705826,0.29165673,119.723564,65.205864,0.2774672,161.8392,179.60442,0.8884377,145.45506,179.42879,0.8912893,128.82208,225.88542,0.68358004,120.37354,223.54471,0.8680402,151.05159,265.65817,0.7576637,146.37927,261.99576,0.5950744
girl1_chair076.jpg,chair,0,165.02403,102.21664,0.5262182,166.09924,97.50559,0.6508465,160.82478,96.971,0.42630562,162.3088,100.41972,0.30890796,150.88086,99.61094,0.52913773,161.47287,118.90943,0.586364,144.95059,119.573326,0.74264026,175.97227,86.83466,0.5592636,149.08012,86.88796,0.6317096,184.06445,64.50668,0.39147455,150.50597,63.426453,0.4786337,158.12593,181.63115,0.60330355,141.23256,182.83446,0.5707593,180.5813,223.21448,0.7729477,172.47658,227.34271,0.6701492,155.8891,262.79114,0.4217609,152.88374,265.057,0.72373915
girl1_chair076_flipped.jpg,chair,0,133.61812,103.144104,0.65852594,137.71707,98.7106,0.52862203,132.73978,99.21247,0.78900677,149.21164,99.387115,0.66415715,139.05925,100.266014,0.50059146,156.06523,116.06542,0.68864524,137.53288,116.47603,0.65774655,152.32106,85.24654,0.75077987,125.225914,85.946686,0.6652183,148.13127,70.1425,0.3574116,119.09077,70.32018,0.37294206,161.90407,180.58992,0.89881593,144.59447,180.82387,0.88638383,127.77417,226.24614,0.6486903,118.53525,224.64203,0.94758373,150.04343,265.92603,0.7737762,144.36234,261.61118,0.73761994
girl1_chair080.jpg,chair,0,173.70428,107.50108,0.5483049,175.10306,102.68845,0.48045206,170.54826,102.771935,0.5906882,171.23491,104.51974,0.35386255,157.93764,103.60846,0.5346345,168.16592,124.060165,0.46408477,150.42934,125.72917,0.55414915,186.76125,90.28551,0.48655728,155.54457,91.11725,0.41333643,196.42943,66.30717,0.3789125,160.65971,66.44363,0.4314556,160.2046,185.86682,0.7428553,143.18193,188.31941,0.63023746,185.23238,224.93195,0.78624034,175.44559,228.90971,0.34771755,161.64076,264.37186,0.4472821,157.3549,268.44568,0.59324473
girl1_chair080_flipped.jpg,chair,0,125.940094,107.23401,0.7014476,130.69614,102.15586,0.51353455,125.44407,102.43744,0.73274183,142.32236,102.73786,0.6497214,133.01762,102.61532,0.51399976,149.81578,123.2986,0.5553222,130.4798,122.712494,0.7512619,145.19684,89.57709,0.62976146,118.64947,94.82485,0.42814538,141.38701,79.21155,0.15276289,110.141975,77.71958,0.13289516,162.03647,185.63031,0.86692476,141.93137,185.35883,0.7181893,122.98335,227.95955,0.65554345,114.00157,225.76918,0.94122547,145.63336,268.05252,0.8174347,139.96637,263.36218,0.73577434
girl1_chair081.jpg,chair,0,175.25732,109.72196,0.6130452,177.01492,105.19608,0.5896694,171.14317,104.71599,0.7135774,174.21469,106.033394,0.4915632,159.88011,104.964554,0.61604774,170.63232,123.47426,0.5752209,151.6157,125.32304,0.7277608,189.49585,91.28405,0.7001343,157.22285,93.344376,0.58819795,196.69063,74.997955,0.16478033,160.1299,76.07426,0.12830783,160.1292,188.37277,0.6455395,142.0498,190.80945,0.7898736,185.82704,227.19487,0.86117375,176.73422,230.74661,0.7673489,161.61162,265.3558,0.5177821,158.5865,267.9282,0.6860274
girl1_chair085.jpg,chair,0,181.8348,114.05952,0.6845878,183.17802,108.97558,0.5060694,177.40034,108.97392,0.6538457,178.47478,109.56314,0.45893788,165.29878,108.978775,0.70964944,176.23685,127.05338,0.77367425,155.04599,128.50287,0.62886876,200.04144,96.11663,0.8047931,158.61916,96.59956,0.6524695,208.49773,78.292915,0.2020255,164.18393,77.98827,0.11381608,160.69208,189.36258,0.5809154,142.61153,191.18503,0.63277423,187.34496,226.98224,0.8350065,175.97873,230.24199,0.70756817,162.5848,265.82465,0.47574016,159.7946,268.11414,0.49308497
